case_id,scenario,seed,elapsed_seconds,population_size,generations,feasible_population,pareto_size,min_cost_usd,min_weighted_mean_delivery_time_h,hypervolume_normalized,spacing_normalized
D2,uswc_compound_35pct_delay_168h,20260925,14.017332205083221,48,99,48,4,57456526.679625414,832.9789610922143,1.1148667005666606,0.010119636723087412
D2,uswc_compound_35pct_delay_168h,20260926,13.456067052669823,48,99,48,3,59738199.7702146,834.0282741348445,0.3662749603120027,0.03140165099608873
D2,uswc_compound_35pct_delay_168h,20260927,13.31491184514016,48,99,48,4,59215344.45617982,832.7043700646732,0.6098787768538803,0.014473225546557465
D2,uswc_compound_35pct_delay_168h,20260928,13.711556725203991,48,99,48,6,60314720.903421246,835.4313024580049,0.1740725749348422,0.015593948444096709
D2,uswc_compound_35pct_delay_168h,20260929,13.824514223728329,48,99,48,4,60299901.07332081,835.5712055025829,0.15099471496593647,0.06119669279792932
D2,uswc_compound_35pct_delay_168h,20260930,13.732023424003273,48,99,48,3,59324068.877067894,833.9340826171856,0.4898321864201031,0.019813960214120116
D2,uswc_compound_35pct_delay_168h,20260931,13.88441300811246,48,99,48,5,59897022.64415907,835.7507538079088,0.22502165365217403,0.03614726803934325
D2,uswc_compound_35pct_delay_168h,20260932,13.353450843133032,48,99,48,3,58931227.40570054,833.3493252882249,0.6392044913073154,0.0782344580952952
D2,uswc_compound_35pct_delay_168h,20260933,13.149610853753984,48,99,48,1,58970052.71031339,833.9319483770662,0.5841136838114617,0.0
D2,uswc_compound_35pct_delay_168h,20260934,13.71918430365622,48,99,48,2,58874727.276409194,833.3409569364998,0.6572624978205515,0.0
D2,uswc_compound_35pct_delay_168h,20260935,13.356353889219463,48,99,48,5,58636756.220585704,834.7402822453158,0.5899661059210395,0.016183108291622617
D2,uswc_departure_delay_264h,20260906,12.370321594178677,48,99,48,15,72695383.41608588,870.7034918094326,0.3426646080793554,0.02911252997290878
D2,uswc_departure_delay_264h,20260907,12.473332905210555,48,99,48,3,72811074.87783408,870.7965205120165,0.26745543700492846,0.01765279181396455
D2,uswc_departure_delay_264h,20260908,11.882685907650739,48,99,48,4,72488389.84597474,871.2625583467722,0.328085778094534,0.028399458363459324
D2,uswc_departure_delay_264h,20260909,11.766140975989401,48,99,48,10,72506263.27524574,870.4783413729072,0.530581599592785,0.019140074438669188
D2,uswc_departure_delay_264h,20260910,12.037576799746603,48,99,48,4,72518508.90559857,870.994516739071,0.3767688031986323,0.05486957689114532
D2,uswc_departure_delay_264h,20260911,11.989817504305393,48,99,48,4,72532443.92959729,870.769347214268,0.4459315281577644,0.028951989005555925
D2,uswc_departure_delay_264h,20260912,11.70282028708607,48,99,48,6,72255512.54252608,871.4436194876337,0.36454548733636544,0.005723196448213403
D2,uswc_departure_delay_264h,20260913,11.234304918907583,48,99,48,9,72812754.55052586,870.8106542337832,0.2525545165092445,0.0621161043371508
D2,uswc_departure_delay_264h,20260914,11.692471427842975,48,99,48,1,72236094.12430966,870.7287174021221,0.6457074238912827,0.0
D2,uswc_departure_delay_264h,20260915,11.97401350690052,48,99,48,6,72461748.9722556,870.7540097304458,0.4881868986873433,0.0508432111916008
D2,uswc_departure_delay_264h,20260916,11.655503322836012,48,99,48,5,72344761.16060874,870.3350760435355,0.705245690456751,0.01707384361458177
D2,uswc_departure_delay_264h,20260917,11.381997236981988,48,99,48,14,72439146.12185487,870.583472524652,0.5560170003281331,0.015342263302190046
D2,uswc_departure_delay_264h,20260918,11.803829414304346,48,99,48,5,72207099.34995382,871.1148335730486,0.49798204164206583,0.032418533584283
D2,uswc_departure_delay_264h,20260919,12.620184782892466,48,99,48,6,72510085.5832587,870.9828278515787,0.3789051061567836,0.023333449796846508
D2,uswc_departure_delay_264h,20260920,12.367152313701808,48,99,48,5,72547505.41866583,870.3523657363892,0.5253318990233751,0.03323400998747883
D2,uswc_departure_delay_264h,20260921,11.678210630081594,48,99,48,10,72425398.90625446,870.9667309220073,0.4450574707396627,0.02660038668544387
D2,uswc_departure_delay_264h,20260922,12.022638885769993,48,99,48,3,71858648.06427434,872.1975618547915,0.12215146799447033,0.016578552473236818
D2,uswc_departure_delay_264h,20260923,12.288631048984826,48,99,48,8,72415653.6669526,871.1408189035917,0.3953572027331255,0.013317750958631122
D2,uswc_departure_delay_264h,20260924,12.000503190793097,48,99,48,2,72242935.00714412,871.5621752083533,0.31084242942581447,0.0
D2,uswc_departure_delay_264h,20260925,11.722887952812016,48,99,48,6,72346134.02859564,871.1984193214658,0.39414153904749455,0.014572681045817614
D2,uswc_departure_delay_264h,20260926,12.227872848045081,48,99,48,2,72676627.27116622,871.3229785382465,0.23750287279649807,0.0
D2,uswc_departure_delay_264h,20260927,12.242521215230227,48,99,48,6,71885914.58049002,871.1380694749565,0.6385361056414607,0.10592970873771251
D2,uswc_departure_delay_264h,20260928,11.67438530921936,48,99,48,7,72503950.64085323,871.4910372942882,0.24789087184167152,0.03147247721807198
D2,uswc_departure_delay_264h,20260929,12.047972898930311,48,99,48,8,72509816.42390151,870.4265989491923,0.531324195403707,0.028215334132200478
D2,uswc_departure_delay_264h,20260930,11.706345953978598,48,99,48,12,72907536.26631378,871.0625909393484,0.1670330723506299,0.10300523200796631
D2,uswc_departure_delay_264h,20260931,12.029962856788188,48,99,48,2,72657406.54944311,871.6150404967083,0.1646894771774035,0.0
D2,uswc_departure_delay_264h,20260932,11.63137463433668,48,99,48,12,72579539.35950603,870.1199623175451,0.472949751594879,0.0707174969543256
D2,uswc_departure_delay_264h,20260933,11.90848889760673,48,99,48,7,71845630.0229117,870.7971812922066,0.8093033356449228,0.08688883002746972
D2,uswc_departure_delay_264h,20260934,12.175950687844306,48,99,48,12,72738660.22579955,871.2552140071582,0.21592300280755403,0.01908749044017152
D2,uswc_departure_delay_264h,20260935,12.01555248675868,48,99,48,5,72407326.1583308,870.7678961038927,0.5208040478783169,0.007114475015163253
D2,uswc_departure_delay_288h,20260906,11.705378962680697,48,99,48,1,77948313.65653346,886.0886410060664,0.950985430289166,0.0
D2,uswc_departure_delay_288h,20260907,11.655909061897546,48,99,48,2,77969084.27098686,885.8973163104964,0.9795579518273095,0.0
D2,uswc_departure_delay_288h,20260908,11.888770429883152,48,99,48,1,78036418.67383257,886.010507877664,0.8515355758558615,0.0
D2,uswc_departure_delay_288h,20260909,11.504298707004637,48,99,48,2,78177964.62879166,886.4533756889997,0.5559362128634503,0.0
D2,uswc_departure_delay_288h,20260910,11.933082261122763,48,99,48,2,78116541.52099544,887.0760526280321,0.49058206587357484,0.0
D2,uswc_departure_delay_288h,20260911,11.62248265882954,48,99,48,5,78139455.23884074,886.4154043500937,0.6152060206697777,0.04486207867306511
D2,uswc_departure_delay_288h,20260912,11.396620547864586,48,99,48,3,78514309.61209106,887.5718748459481,0.09154103304676589,0.01635597778110869
D2,uswc_departure_delay_288h,20260913,11.600799165200442,48,99,48,2,78292408.22715792,886.7057329914048,0.3836250538090554,0.0
D2,uswc_departure_delay_288h,20260914,11.655715571250767,48,99,48,1,78255746.86095777,887.5182427402088,0.2859903463811898,0.0
D2,uswc_departure_delay_288h,20260915,11.437266412191093,48,99,48,2,78394815.47160989,887.4676758178006,0.18041370562944214,0.0
D2,uswc_departure_delay_288h,20260916,11.538433264940977,48,99,48,4,78046241.99520212,886.0343233660977,0.8295078437395641,0.019029759280372444
D2,uswc_departure_delay_288h,20260917,10.764400888700038,48,99,48,5,78035466.35161501,886.4534607847623,0.7315306421780108,0.0254112640060741
D2,uswc_departure_delay_288h,20260918,11.672755158971995,48,99,48,3,78136093.2764982,887.0495407191434,0.4789040256455082,0.003180074939078126
D2,uswc_departure_delay_288h,20260919,11.428907308727503,48,99,48,2,78286034.82482226,887.7505473700791,0.22319859205327974,0.0
D2,uswc_departure_delay_288h,20260920,11.929862668272108,48,99,48,4,78413307.91272397,888.151276676386,0.10036900409612318,0.05685790469915182
D2,uswc_departure_delay_288h,20260921,11.450919639784843,48,99,48,2,78113956.6548715,887.3616935889951,0.4250501269002076,0.0
D2,uswc_departure_delay_288h,20260922,11.50051454687491,48,99,48,2,78000533.41003618,885.6760227759268,0.9963916523003234,0.0
D2,uswc_departure_delay_288h,20260923,12.197031575255096,48,99,48,3,78485436.74485485,887.6809440942703,0.10110779942672599,0.012639739535805685
D2,uswc_departure_delay_288h,20260924,11.756163112353534,48,99,48,2,78416977.6662023,888.6216375523438,0.05672297524706389,0.0
D2,uswc_departure_delay_288h,20260925,11.97626164322719,48,99,48,3,77956747.03251138,886.7704716693162,0.7308311798619241,0.01822669640691698
D2,uswc_departure_delay_288h,20260926,11.805534472689033,48,99,48,1,78159534.6215701,886.799474445052,0.5104355890467054,0.0
D2,uswc_departure_delay_288h,20260927,11.811529994942248,48,99,48,3,78005114.43265128,886.9259338607661,0.627956792727006,0.04214168361951977
D2,uswc_departure_delay_288h,20260928,11.848224552813917,48,99,48,4,78005830.32449448,886.0739828140644,0.8737342655232472,0.07633596851458342
D2,uswc_departure_delay_288h,20260929,11.796609409153461,48,99,48,1,78191268.68168841,886.2744882262432,0.5818792878091623,0.0
D2,uswc_departure_delay_288h,20260930,11.675594913307577,48,99,48,1,78319724.66557321,887.9456647986927,0.17773237730305297,0.0
D2,uswc_departure_delay_288h,20260931,11.635220607277006,48,99,48,1,78091122.24731256,886.3580632980294,0.6901339358827306,0.0
D2,uswc_departure_delay_288h,20260932,12.317060032859445,48,99,48,11,77862807.09652655,885.6766950708075,1.1999806201921501,0.01244907735843669
D2,uswc_departure_delay_288h,20260933,12.041984099894762,48,99,48,3,78208300.25356404,886.3680849456447,0.5419252825389348,0.0013853406806189842
D2,uswc_departure_delay_288h,20260934,12.656875716056675,48,99,48,1,78220189.98327078,887.9602816675743,0.22950812923365965,0.0
D2,uswc_departure_delay_288h,20260935,12.324146932922304,48,99,48,1,77959089.9863635,886.8849817465486,0.6956753903807711,0.0
D2,uswc_departure_delay_312h,20260906,12.444094131700695,48,99,48,12,83077301.04865317,902.2417960075238,0.6419403373119127,0.014685975866239551
D2,uswc_departure_delay_312h,20260907,12.783561307936907,48,99,48,2,83130045.43372467,902.6810669205971,0.39747648520844925,0.0
D2,uswc_departure_delay_312h,20260908,12.548486762214452,48,99,48,5,83042408.72297071,902.5559581891316,0.6354580478329402,0.02980420488419237
D2,uswc_departure_delay_312h,20260909,11.625639838166535,48,99,48,7,83004309.37948863,902.7537298730279,0.6866717025490292,0.02721560039498138
D2,uswc_departure_delay_312h,20260910,11.739639928098768,48,99,48,14,82991294.28768197,902.1308153402098,0.9469090348528711,0.020638684499884995
D2,uswc_departure_delay_312h,20260911,12.394969768822193,48,99,48,1,83161106.5455671,902.836537994947,0.2968965376152902,0.0
D2,uswc_departure_delay_312h,20260912,11.616415488999337,48,99,48,2,83150296.90163414,902.8147701419038,0.32597066237847555,0.0
D2,uswc_departure_delay_312h,20260913,11.779176009818912,48,99,48,4,83079453.68836789,903.2584226347783,0.3785620172415228,0.006662523311149526
D2,uswc_departure_delay_312h,20260914,11.528182345908135,48,99,48,4,83032170.5668239,902.9867653364173,0.5458503173774237,0.01553334931846298
D2,uswc_departure_delay_312h,20260915,12.212546209804714,48,99,48,2,83149353.55352996,903.575189991087,0.20236999241467427,0.0
D2,uswc_departure_delay_312h,20260916,11.820249745156616,48,99,48,17,82945224.03710312,902.4366293004596,0.9580751441352013,0.016309441442183586
D2,uswc_departure_delay_312h,20260917,11.075409029144794,48,99,48,4,83076358.80057251,902.0954091572165,0.6821403007382887,0.024097440849714605
D2,uswc_departure_delay_312h,20260918,11.86267445096746,48,99,48,4,83173525.7582313,903.5386310347816,0.15079240986588957,0.0007667405423851248
D2,uswc_departure_delay_312h,20260919,11.61131493607536,48,99,48,10,83019714.62646325,902.4394000523585,0.7546305499594647,0.01217840279525953
D2,uswc_departure_delay_312h,20260920,12.069992552045733,48,99,48,3,83209158.58664547,903.9467610957296,0.06731328939684914,0.07118172480846757
D2,uswc_departure_delay_312h,20260921,11.499095690902323,48,99,48,3,83094251.54354896,902.3467294569665,0.5694802618435385,0.0093028604143531
D2,uswc_departure_delay_312h,20260922,12.16838433360681,48,99,48,6,83098938.90849234,902.4359390753992,0.531921223704696,0.020119352108459998
D2,uswc_departure_delay_312h,20260923,12.397173926699907,48,99,48,2,83201845.96682474,902.6885789431328,0.2107252910421593,0.0
D2,uswc_departure_delay_312h,20260924,11.751841526012868,48,99,48,3,83179070.5929278,903.6987016486631,0.1340947194172103,0.03790892577093161
D2,uswc_departure_delay_312h,20260925,11.94151671603322,48,99,48,1,83148925.3989129,903.9302044717147,0.1442020083598381,0.0
D2,uswc_departure_delay_312h,20260926,11.579895603004843,48,99,48,8,83050579.30202559,901.8733374295607,0.822135847014596,0.010316602455829847
D2,uswc_departure_delay_312h,20260927,11.279871603939682,48,99,48,3,83222261.01950662,903.4442992823703,0.08962372541802485,0.05433561359433043
D2,uswc_departure_delay_312h,20260928,11.710430527571589,48,99,48,5,83080063.38888334,902.2955144081055,0.6206878377052821,0.0402495840947689
D2,uswc_departure_delay_312h,20260929,12.193713901098818,48,99,48,2,83163590.83372706,903.2813803186349,0.22457240367607448,0.0
D2,uswc_departure_delay_312h,20260930,11.61244361428544,48,99,48,3,83189082.00108291,902.9581849851737,0.21260836390902343,0.0814755915676009
D2,uswc_departure_delay_312h,20260931,11.938914514146745,48,99,48,4,83094234.4223809,903.4472556421898,0.29715388755993993,0.04226225132977948
D2,uswc_departure_delay_312h,20260932,12.079517601057887,48,99,48,6,82992294.27983546,902.7994760157351,0.6994653190676524,0.031144278542432038
D2,uswc_departure_delay_312h,20260933,11.89322113012895,48,99,48,11,83024479.47897242,902.553148779464,0.703364914050788,0.01453989308189744
D2,uswc_departure_delay_312h,20260934,12.04895017389208,48,99,48,6,83080444.98459671,903.1305228033593,0.3958088194327401,0.042169942610711754
D2,uswc_departure_delay_312h,20260935,11.952599291689694,48,99,48,4,83041799.64831251,902.5911164330768,0.6457589560576967,0.008466983738474959
